tc,call_volume,aht,service_level,art,positions,positions_quantile
2023-03-22 08:00:00+03:00,255,422.1843137254902,80,30,128,128
2023-03-22 08:15:00+03:00,291,424.8487972508591,80,30,146,146
2023-03-22 08:30:00+03:00,327,427.2018348623853,80,30,165,165
2023-03-22 08:45:00+03:00,358,437.1899441340782,80,30,184,184
2023-03-22 09:00:00+03:00,416,434.4543269230769,80,30,211,211
2023-03-22 09:15:00+03:00,482,445.4585062240664,80,30,249,249
2023-03-22 09:30:00+03:00,557,450.9910233393178,80,30,290,290
2023-03-22 09:45:00+03:00,576,455.41840277777777,80,30,303,303
2023-03-22 10:00:00+03:00,607,462.30807248764415,80,30,324,324
2023-03-22 10:15:00+03:00,632,461.63291139240505,80,30,336,336
2023-03-22 10:30:00+03:00,670,460.50597014925376,80,30,355,355
2023-03-22 10:45:00+03:00,664,458.7078313253012,80,30,350,350
2023-03-22 11:00:00+03:00,657,453.9254185692542,80,30,343,343
2023-03-22 11:15:00+03:00,648,456.5987654320988,80,30,341,341
2023-03-22 11:30:00+03:00,649,453.693374422188,80,30,339,339
2023-03-22 11:45:00+03:00,630,451.3730158730159,80,30,328,328
2023-03-22 12:00:00+03:00,618,458.7313915857605,80,30,327,327
2023-03-22 12:15:00+03:00,610,455.0983606557377,80,30,320,320
2023-03-22 12:30:00+03:00,602,452.531561461794,80,30,314,314
2023-03-22 12:45:00+03:00,580,450.8758620689655,80,30,302,302
2023-03-22 13:00:00+03:00,570,448.3912280701754,80,30,295,295
2023-03-22 13:15:00+03:00,572,446.2202797202797,80,30,295,295
2023-03-22 13:30:00+03:00,573,445.3368237347295,80,30,295,295
2023-03-22 13:45:00+03:00,568,448.4700704225352,80,30,294,294
2023-03-22 14:00:00+03:00,586,451.70307167235495,80,30,306,306
2023-03-22 14:15:00+03:00,590,449.1169491525424,80,30,306,306
2023-03-22 14:30:00+03:00,590,451.46101694915257,80,30,307,307
2023-03-22 14:45:00+03:00,558,450.1702508960573,80,30,290,290
2023-03-22 15:00:00+03:00,534,447.6685393258427,80,30,277,277
2023-03-22 15:15:00+03:00,524,450.62595419847327,80,30,273,273
2023-03-22 15:30:00+03:00,521,452.1401151631478,80,30,273,273
2023-03-22 15:45:00+03:00,500,454.8,80,30,264,264
2023-03-22 16:00:00+03:00,470,454.6085106382979,80,30,248,248
2023-03-22 16:15:00+03:00,462,454.5584415584416,80,30,244,244
2023-03-22 16:30:00+03:00,441,454.578231292517,80,30,233,233
2023-03-22 16:45:00+03:00,407,458.66830466830464,80,30,218,218
2023-03-22 17:00:00+03:00,385,459.3688311688312,80,30,207,207
2023-03-22 17:15:00+03:00,334,457.7634730538922,80,30,180,180
2023-03-22 17:30:00+03:00,294,456.4965986394558,80,30,159,159
2023-03-22 17:45:00+03:00,272,457.8786764705882,80,30,148,148
2023-03-22 18:00:00+03:00,254,447.93307086614175,80,30,135,135
2023-03-22 18:15:00+03:00,195,440.6974358974359,80,30,104,104
2023-03-22 18:30:00+03:00,168,432.3690476190476,80,30,88,88
2023-03-22 18:45:00+03:00,147,432.9183673469388,80,30,78,78
2023-03-22 19:00:00+03:00,136,446.2058823529412,80,30,75,75
2023-03-22 19:15:00+03:00,114,430.6140350877193,80,30,61,61
2023-03-22 19:30:00+03:00,113,428.8407079646018,80,30,61,61
2023-03-22 19:45:00+03:00,92,432.0,80,30,50,50
2023-03-22 20:00:00+03:00,98,435.98979591836735,80,30,54,54
2023-03-22 20:15:00+03:00,72,442.5833333333333,80,30,41,41
2023-03-22 20:30:00+03:00,76,431.42105263157896,80,30,42,42
2023-03-22 20:45:00+03:00,58,434.82758620689657,80,30,33,33
2023-03-22 21:00:00+03:00,62,442.8064516129032,80,30,36,36
2023-03-22 21:15:00+03:00,51,434.5882352941176,80,30,30,30
2023-03-22 21:30:00+03:00,47,419.82978723404256,80,30,27,27
2023-03-22 21:45:00+03:00,49,416.9591836734694,80,30,28,28
2023-03-22 22:00:00+03:00,39,394.8974358974359,80,30,22,22
2023-03-22 22:15:00+03:00,33,430.969696969697,80,30,20,20
2023-03-22 22:30:00+03:00,27,398.77777777777777,80,30,16,16
2023-03-22 22:45:00+03:00,20,410.5,80,30,13,13
2023-03-22 23:00:00+03:00,25,393.84,80,30,15,15
2023-03-22 23:15:00+03:00,18,401.27777777777777,80,30,11,11
2023-03-22 23:30:00+03:00,19,441.2631578947368,80,30,13,13
2023-03-22 23:45:00+03:00,16,415.625,80,30,11,11
2023-03-23 00:00:00+03:00,12,393.0,80,30,8,8
2023-03-23 00:15:00+03:00,13,366.5384615384616,80,30,8,8
2023-03-23 00:30:00+03:00,14,407.0,80,30,10,10
2023-03-23 00:45:00+03:00,9,376.0,80,30,6,6
2023-03-23 01:00:00+03:00,11,431.0,80,30,8,8
2023-03-23 01:15:00+03:00,15,384.0,80,30,10,10
2023-03-23 01:30:00+03:00,9,385.0,80,30,7,7
2023-03-23 01:45:00+03:00,15,379.0,80,30,10,10
2023-03-23 02:00:00+03:00,18,378.27777777777777,80,30,11,11
2023-03-23 02:15:00+03:00,22,360.0,80,30,12,12
2023-03-23 02:30:00+03:00,23,389.60869565217394,80,30,14,14
2023-03-23 02:45:00+03:00,27,353.0,80,30,14,14
2023-03-23 03:00:00+03:00,33,370.5151515151515,80,30,18,18
2023-03-23 03:15:00+03:00,38,366.9473684210527,80,30,20,20
2023-03-23 03:30:00+03:00,36,369.9166666666667,80,30,19,19
2023-03-23 03:45:00+03:00,45,366.0444444444444,80,30,23,23
2023-03-23 04:00:00+03:00,59,368.0,80,30,29,29
2023-03-23 04:15:00+03:00,55,382.6181818181818,80,30,28,28
2023-03-23 04:30:00+03:00,69,378.0434782608696,80,30,34,34
2023-03-23 04:45:00+03:00,64,410.84375,80,30,35,35
2023-03-23 05:00:00+03:00,83,398.48192771084337,80,30,43,43
2023-03-23 05:15:00+03:00,89,414.438202247191,80,30,47,47
2023-03-23 05:30:00+03:00,103,404.5631067961165,80,30,53,53
2023-03-23 05:45:00+03:00,98,421.7551020408163,80,30,52,52
2023-03-23 06:00:00+03:00,126,415.6984126984127,80,30,65,65
2023-03-23 06:15:00+03:00,126,429.1746031746032,80,30,67,67
2023-03-23 06:30:00+03:00,139,426.0071942446043,80,30,73,73
2023-03-23 06:45:00+03:00,144,421.7083333333333,80,30,75,75
2023-03-23 07:00:00+03:00,182,414.9230769230769,80,30,92,92
2023-03-23 07:15:00+03:00,209,423.8181818181818,80,30,107,107
2023-03-23 07:30:00+03:00,218,416.605504587156,80,30,109,109
2023-03-23 07:45:00+03:00,230,429.60869565217394,80,30,118,118
2023-03-23 08:00:00+03:00,278,422.0287769784173,80,30,139,139
2023-03-23 08:15:00+03:00,306,431.078431372549,80,30,156,156
2023-03-23 08:30:00+03:00,352,438.0511363636364,80,30,181,181
2023-03-23 08:45:00+03:00,405,445.7037037037037,80,30,211,211
2023-03-23 09:00:00+03:00,502,433.7988047808765,80,30,253,253
2023-03-23 09:15:00+03:00,536,442.2257462686568,80,30,274,274
2023-03-23 09:30:00+03:00,604,449.4503311258278,80,30,313,313
2023-03-23 09:45:00+03:00,623,456.6131621187801,80,30,328,328
2023-03-23 10:00:00+03:00,635,462.7291338582677,80,30,338,338
2023-03-23 10:15:00+03:00,654,457.8929663608563,80,30,345,345
2023-03-23 10:30:00+03:00,682,459.3592375366569,80,30,360,360
2023-03-23 10:45:00+03:00,685,452.0423357664234,80,30,356,356
2023-03-23 11:00:00+03:00,678,453.4837758112095,80,30,354,354
2023-03-23 11:15:00+03:00,663,452.2036199095023,80,30,345,345
2023-03-23 11:30:00+03:00,644,458.1040372670808,80,30,340,340
2023-03-23 11:45:00+03:00,635,459.3228346456693,80,30,336,336
2023-03-23 12:00:00+03:00,639,447.7887323943662,80,30,330,330
2023-03-23 12:15:00+03:00,629,450.48489666136726,80,30,327,327
2023-03-23 12:30:00+03:00,635,450.2850393700787,80,30,329,329
2023-03-23 12:45:00+03:00,610,438.8803278688525,80,30,309,309
2023-03-23 13:00:00+03:00,605,443.100826446281,80,30,309,309
2023-03-23 13:15:00+03:00,614,445.371335504886,80,30,315,315
2023-03-23 13:30:00+03:00,613,444.9282218597064,80,30,315,315
2023-03-23 13:45:00+03:00,615,444.1105691056911,80,30,315,315
2023-03-23 14:00:00+03:00,607,438.2734761120264,80,30,307,307
2023-03-23 14:15:00+03:00,601,440.6222961730449,80,30,306,306
2023-03-23 14:30:00+03:00,598,440.128762541806,80,30,304,304
2023-03-23 14:45:00+03:00,579,442.5371329879102,80,30,296,296
2023-03-23 15:00:00+03:00,595,441.1344537815126,80,30,303,303
2023-03-23 15:15:00+03:00,565,445.9309734513274,80,30,291,291
2023-03-23 15:30:00+03:00,543,446.5745856353592,80,30,281,281
2023-03-23 15:45:00+03:00,518,444.6061776061776,80,30,267,267
2023-03-23 16:00:00+03:00,508,445.5610236220472,80,30,262,262
2023-03-23 16:15:00+03:00,479,439.446764091858,80,30,245,245
2023-03-23 16:30:00+03:00,469,445.2601279317697,80,30,243,243
2023-03-23 16:45:00+03:00,419,437.9427207637232,80,30,214,214
2023-03-23 17:00:00+03:00,402,442.6044776119403,80,30,208,208
2023-03-23 17:15:00+03:00,336,443.5208333333333,80,30,175,175
2023-03-23 17:30:00+03:00,292,451.791095890411,80,30,156,156
2023-03-23 17:45:00+03:00,271,438.5793357933579,80,30,141,141
2023-03-23 18:00:00+03:00,243,434.0576131687243,80,30,126,126
2023-03-23 18:15:00+03:00,197,419.005076142132,80,30,100,100
2023-03-23 18:30:00+03:00,178,422.7977528089888,80,30,91,91
2023-03-23 18:45:00+03:00,152,419.0,80,30,78,78
2023-03-23 19:00:00+03:00,132,405.09090909090907,80,30,66,66
2023-03-23 19:15:00+03:00,104,406.9230769230769,80,30,53,53
2023-03-23 19:30:00+03:00,97,394.1958762886598,80,30,49,49
2023-03-23 19:45:00+03:00,97,414.12371134020617,80,30,51,51
2023-03-23 20:00:00+03:00,81,409.962962962963,80,30,43,43
2023-03-23 20:15:00+03:00,69,407.0434782608696,80,30,37,37
2023-03-23 20:30:00+03:00,62,419.0967741935484,80,30,34,34
2023-03-23 20:45:00+03:00,59,416.6949152542373,80,30,33,33
2023-03-23 21:00:00+03:00,51,437.88235294117646,80,30,30,30
2023-03-23 21:15:00+03:00,47,406.3617021276596,80,30,26,26
2023-03-23 21:30:00+03:00,40,410.75,80,30,23,23
2023-03-23 21:45:00+03:00,38,385.7368421052632,80,30,21,21
2023-03-23 22:00:00+03:00,36,400.47222222222223,80,30,20,20
2023-03-23 22:15:00+03:00,32,394.71875,80,30,18,18
2023-03-23 22:30:00+03:00,27,418.7407407407408,80,30,17,17
2023-03-23 22:45:00+03:00,19,391.9473684210527,80,30,12,12
2023-03-23 23:00:00+03:00,19,397.0,80,30,12,12
2023-03-23 23:15:00+03:00,18,388.6666666666667,80,30,11,11
2023-03-23 23:30:00+03:00,13,459.38461538461536,80,30,10,10
2023-03-23 23:45:00+03:00,12,412.25,80,30,9,9
2023-03-24 00:00:00+03:00,9,395.0,80,30,7,7
2023-03-24 00:15:00+03:00,6,355.0,80,30,5,5
2023-03-24 00:30:00+03:00,7,363.0,80,30,5,5
2023-03-24 00:45:00+03:00,7,420.0,80,30,6,6
2023-03-24 01:00:00+03:00,4,385.0,80,30,4,4
2023-03-24 01:15:00+03:00,4,368.0,80,30,4,4
2023-03-24 01:30:00+03:00,7,376.0,80,30,5,5
2023-03-24 01:45:00+03:00,10,386.0,80,30,7,7
2023-03-24 02:00:00+03:00,9,349.0,80,30,6,6
2023-03-24 02:15:00+03:00,8,340.0,80,30,6,6
2023-03-24 02:30:00+03:00,6,302.0,80,30,4,4
2023-03-24 02:45:00+03:00,10,329.0,80,30,6,6
2023-03-24 03:00:00+03:00,8,297.0,80,30,5,5
2023-03-24 03:15:00+03:00,13,302.0,80,30,7,7
2023-03-24 03:30:00+03:00,12,329.0,80,30,7,7
2023-03-24 03:45:00+03:00,12,359.0,80,30,8,8
2023-03-24 04:00:00+03:00,20,349.0,80,30,11,11
2023-03-24 04:15:00+03:00,17,360.0,80,30,10,10
2023-03-24 04:30:00+03:00,23,359.4782608695652,80,30,13,13
2023-03-24 04:45:00+03:00,19,365.2631578947368,80,30,11,11
2023-03-24 05:00:00+03:00,26,386.11538461538464,80,30,15,15
2023-03-24 05:15:00+03:00,31,370.741935483871,80,30,17,17
2023-03-24 05:30:00+03:00,28,363.3928571428572,80,30,15,15
2023-03-24 05:45:00+03:00,33,360.27272727272725,80,30,17,17
2023-03-24 06:00:00+03:00,38,369.8157894736842,80,30,20,20
2023-03-24 06:15:00+03:00,40,368.0,80,30,21,21
2023-03-24 06:30:00+03:00,40,374.5,80,30,21,21
2023-03-24 06:45:00+03:00,42,381.3809523809524,80,30,22,22
2023-03-24 07:00:00+03:00,48,378.9166666666667,80,30,25,25
2023-03-24 07:15:00+03:00,50,379.84,80,30,26,26
2023-03-24 07:30:00+03:00,57,372.7894736842105,80,30,29,29
2023-03-24 07:45:00+03:00,62,383.2258064516129,80,30,32,32
2023-03-24 08:00:00+03:00,74,376.6486486486487,80,30,36,36
2023-03-24 08:15:00+03:00,80,381.7,80,30,40,40
2023-03-24 08:30:00+03:00,85,381.78823529411767,80,30,42,42
2023-03-24 08:45:00+03:00,89,384.5056179775281,80,30,44,44
2023-03-24 09:00:00+03:00,96,373.625,80,30,46,46
2023-03-24 09:15:00+03:00,107,376.5794392523365,80,30,51,51
2023-03-24 09:30:00+03:00,121,366.6859504132232,80,30,56,56
2023-03-24 09:45:00+03:00,130,369.7307692307692,80,30,60,60
2023-03-24 10:00:00+03:00,136,366.3529411764706,80,30,62,62
2023-03-24 10:15:00+03:00,140,368.4642857142857,80,30,64,64
2023-03-24 10:30:00+03:00,146,376.6780821917809,80,30,68,68
2023-03-24 10:45:00+03:00,143,380.6643356643357,80,30,67,67
2023-03-24 11:00:00+03:00,145,391.096551724138,80,30,70,70
2023-03-24 11:15:00+03:00,145,387.3034482758621,80,30,69,69
2023-03-24 11:30:00+03:00,148,384.4324324324325,80,30,70,70
2023-03-24 11:45:00+03:00,144,384.6388888888889,80,30,68,68
2023-03-24 12:00:00+03:00,138,401.5144927536232,80,30,68,68
2023-03-24 12:15:00+03:00,136,386.11764705882354,80,30,65,65
2023-03-24 12:30:00+03:00,137,386.6642335766424,80,30,66,66
2023-03-24 12:45:00+03:00,132,385.3030303030303,80,30,63,63
2023-03-24 13:00:00+03:00,126,385.4761904761905,80,30,61,61
2023-03-24 13:15:00+03:00,125,394.856,80,30,61,61
2023-03-24 13:30:00+03:00,124,400.4516129032258,80,30,62,62
2023-03-24 13:45:00+03:00,111,404.5405405405405,80,30,56,56
2023-03-24 14:00:00+03:00,113,409.1946902654867,80,30,58,58
2023-03-24 14:15:00+03:00,111,399.6486486486487,80,30,56,56
2023-03-24 14:30:00+03:00,103,385.5436893203884,80,30,50,50
2023-03-24 14:45:00+03:00,100,388.76,80,30,49,49
2023-03-24 15:00:00+03:00,98,368.265306122449,80,30,46,46
2023-03-24 15:15:00+03:00,97,379.7319587628866,80,30,47,47
2023-03-24 15:30:00+03:00,97,368.5360824742268,80,30,46,46
2023-03-24 15:45:00+03:00,95,381.5157894736842,80,30,46,46
2023-03-24 16:00:00+03:00,88,376.89772727272725,80,30,43,43
2023-03-24 16:15:00+03:00,86,387.9302325581396,80,30,43,43
2023-03-24 16:30:00+03:00,81,393.65432098765433,80,30,41,41
2023-03-24 16:45:00+03:00,79,381.72151898734177,80,30,39,39
2023-03-24 17:00:00+03:00,72,375.25,80,30,35,35
2023-03-24 17:15:00+03:00,65,376.5846153846154,80,30,32,32
2023-03-24 17:30:00+03:00,61,371.3114754098361,80,30,30,30
2023-03-24 17:45:00+03:00,59,379.3220338983051,80,30,30,30
2023-03-24 18:00:00+03:00,55,374.2545454545455,80,30,28,28
2023-03-24 18:15:00+03:00,58,386.7241379310345,80,30,30,30
2023-03-24 18:30:00+03:00,56,379.9821428571428,80,30,29,29
2023-03-24 18:45:00+03:00,46,371.89130434782606,80,30,24,24
2023-03-24 19:00:00+03:00,46,367.2826086956522,80,30,23,23
2023-03-24 19:15:00+03:00,38,366.6315789473685,80,30,20,20
2023-03-24 19:30:00+03:00,40,377.1,80,30,21,21
2023-03-24 19:45:00+03:00,35,388.9142857142857,80,30,19,19
2023-03-24 20:00:00+03:00,38,384.3157894736842,80,30,21,21
2023-03-24 20:15:00+03:00,32,392.03125,80,30,18,18
2023-03-24 20:30:00+03:00,32,395.4375,80,30,18,18
2023-03-24 20:45:00+03:00,27,390.5925925925926,80,30,16,16
2023-03-24 21:00:00+03:00,31,386.5161290322581,80,30,17,17
2023-03-24 21:15:00+03:00,24,378.2083333333333,80,30,14,14
2023-03-24 21:30:00+03:00,22,375.0,80,30,13,13
2023-03-24 21:45:00+03:00,19,359.05263157894734,80,30,11,11
2023-03-24 22:00:00+03:00,18,357.0,80,30,10,10
2023-03-24 22:15:00+03:00,18,338.72222222222223,80,30,10,10
2023-03-24 22:30:00+03:00,16,354.0,80,30,9,9
2023-03-24 22:45:00+03:00,15,386.0,80,30,10,10
2023-03-24 23:00:00+03:00,9,417.0,80,30,7,7
2023-03-24 23:15:00+03:00,10,419.0,80,30,8,8
2023-03-24 23:30:00+03:00,10,457.0,80,30,8,8
2023-03-24 23:45:00+03:00,9,403.1111111111111,80,30,7,7
2023-03-25 00:00:00+03:00,8,408.0,80,30,6,6
2023-03-25 00:15:00+03:00,7,400.0,80,30,6,6
2023-03-25 00:30:00+03:00,6,419.0,80,30,5,5
2023-03-25 00:45:00+03:00,7,401.0,80,30,6,6
2023-03-25 01:00:00+03:00,4,391.0,80,30,4,4
2023-03-25 01:15:00+03:00,3,366.0,80,30,3,3
2023-03-25 01:30:00+03:00,5,323.0,80,30,4,4
2023-03-25 01:45:00+03:00,7,291.0,80,30,5,5
2023-03-25 02:00:00+03:00,6,277.0,80,30,4,4
2023-03-25 02:15:00+03:00,6,318.0,80,30,4,4
2023-03-25 02:30:00+03:00,7,307.0,80,30,5,5
2023-03-25 02:45:00+03:00,7,359.0,80,30,5,5
2023-03-25 03:00:00+03:00,6,287.0,80,30,4,4
2023-03-25 03:15:00+03:00,7,309.0,80,30,5,5
2023-03-25 03:30:00+03:00,6,265.0,80,30,4,4
2023-03-25 03:45:00+03:00,6,279.0,80,30,4,4
2023-03-25 04:00:00+03:00,8,279.0,80,30,5,5
2023-03-25 04:15:00+03:00,12,293.0,80,30,7,7
2023-03-25 04:30:00+03:00,12,292.0,80,30,7,7
2023-03-25 04:45:00+03:00,10,308.0,80,30,6,6
2023-03-25 05:00:00+03:00,17,323.0,80,30,9,9
2023-03-25 05:15:00+03:00,13,307.0,80,30,7,7
2023-03-25 05:30:00+03:00,15,322.0,80,30,8,8
2023-03-25 05:45:00+03:00,15,320.0,80,30,8,8
2023-03-25 06:00:00+03:00,16,333.0,80,30,9,9
2023-03-25 06:15:00+03:00,23,337.0434782608696,80,30,12,12
2023-03-25 06:30:00+03:00,22,347.3181818181818,80,30,12,12
2023-03-25 06:45:00+03:00,24,348.7916666666667,80,30,13,13
2023-03-25 07:00:00+03:00,27,342.0740740740741,80,30,14,14
2023-03-25 07:15:00+03:00,30,342.26666666666665,80,30,15,15
2023-03-25 07:30:00+03:00,35,341.0,80,30,17,17
2023-03-25 07:45:00+03:00,36,353.25,80,30,18,18
2023-03-25 08:00:00+03:00,42,345.45238095238096,80,30,20,20
2023-03-25 08:15:00+03:00,39,367.1794871794872,80,30,20,20
2023-03-25 08:30:00+03:00,44,359.9318181818182,80,30,22,22
2023-03-25 08:45:00+03:00,48,377.9166666666667,80,30,25,25
2023-03-25 09:00:00+03:00,58,382.2413793103448,80,30,30,30
2023-03-25 09:15:00+03:00,63,373.8888888888889,80,30,31,31
2023-03-25 09:30:00+03:00,74,369.4054054054054,80,30,36,36
2023-03-25 09:45:00+03:00,69,365.0869565217391,80,30,33,33
2023-03-25 10:00:00+03:00,73,360.71232876712327,80,30,35,35
2023-03-25 10:15:00+03:00,79,365.9367088607595,80,30,38,38
2023-03-25 10:30:00+03:00,81,376.2962962962963,80,30,39,39
2023-03-25 10:45:00+03:00,88,369.4772727272728,80,30,42,42
2023-03-25 11:00:00+03:00,86,371.8953488372093,80,30,41,41
2023-03-25 11:15:00+03:00,86,374.2906976744186,80,30,41,41
2023-03-25 11:30:00+03:00,95,372.5684210526316,80,30,45,45
2023-03-25 11:45:00+03:00,86,364.2558139534884,80,30,40,40
2023-03-25 12:00:00+03:00,87,374.0229885057472,80,30,42,42
2023-03-25 12:15:00+03:00,84,359.7619047619048,80,30,39,39
2023-03-25 12:30:00+03:00,87,355.7241379310345,80,30,40,40
2023-03-25 12:45:00+03:00,82,366.0487804878049,80,30,39,39
2023-03-25 13:00:00+03:00,81,361.22222222222223,80,30,38,38
2023-03-25 13:15:00+03:00,81,359.0617283950617,80,30,38,38
2023-03-25 13:30:00+03:00,76,361.75,80,30,36,36
2023-03-25 13:45:00+03:00,79,370.746835443038,80,30,38,38
2023-03-25 14:00:00+03:00,75,349.61333333333334,80,30,34,34
2023-03-25 14:15:00+03:00,74,365.0,80,30,35,35
2023-03-25 14:30:00+03:00,73,352.45205479452056,80,30,34,34
2023-03-25 14:45:00+03:00,74,370.2702702702703,80,30,36,36
2023-03-25 15:00:00+03:00,73,379.5205479452055,80,30,36,36
2023-03-25 15:15:00+03:00,70,389.2857142857143,80,30,36,36
2023-03-25 15:30:00+03:00,66,371.3636363636364,80,30,32,32
2023-03-25 15:45:00+03:00,67,370.44776119402985,80,30,33,33
2023-03-25 16:00:00+03:00,62,347.48387096774195,80,30,29,29
2023-03-25 16:15:00+03:00,62,367.4193548387097,80,30,30,30
2023-03-25 16:30:00+03:00,65,346.04615384615386,80,30,30,30
2023-03-25 16:45:00+03:00,59,376.96610169491527,80,30,30,30
2023-03-25 17:00:00+03:00,59,360.6101694915254,80,30,29,29
2023-03-25 17:15:00+03:00,57,363.7017543859649,80,30,28,28
2023-03-25 17:30:00+03:00,55,347.3454545454546,80,30,26,26
2023-03-25 17:45:00+03:00,57,353.70175438596493,80,30,27,27
2023-03-25 18:00:00+03:00,50,364.12,80,30,25,25
2023-03-25 18:15:00+03:00,49,374.18367346938777,80,30,25,25
2023-03-25 18:30:00+03:00,48,381.4166666666667,80,30,25,25
2023-03-25 18:45:00+03:00,48,371.5625,80,30,24,24
2023-03-25 19:00:00+03:00,43,370.2325581395349,80,30,22,22
2023-03-25 19:15:00+03:00,39,384.0769230769231,80,30,21,21
2023-03-25 19:30:00+03:00,39,382.3589743589744,80,30,21,21
2023-03-25 19:45:00+03:00,38,394.3157894736842,80,30,21,21
2023-03-25 20:00:00+03:00,36,353.3611111111111,80,30,18,18
2023-03-25 20:15:00+03:00,30,378.1333333333333,80,30,17,17
2023-03-25 20:30:00+03:00,32,377.65625,80,30,18,18
2023-03-25 20:45:00+03:00,34,398.0882352941176,80,30,19,19
2023-03-25 21:00:00+03:00,29,407.7241379310345,80,30,17,17
2023-03-25 21:15:00+03:00,26,450.2307692307692,80,30,17,17
2023-03-25 21:30:00+03:00,22,457.8636363636364,80,30,15,15
2023-03-25 21:45:00+03:00,25,436.12,80,30,16,16
2023-03-25 22:00:00+03:00,21,402.3333333333333,80,30,13,13
2023-03-25 22:15:00+03:00,17,378.0,80,30,10,10
2023-03-25 22:30:00+03:00,16,400.0625,80,30,10,10
2023-03-25 22:45:00+03:00,14,369.0,80,30,9,9
2023-03-25 23:00:00+03:00,11,359.0,80,30,7,7
2023-03-25 23:15:00+03:00,11,355.0,80,30,7,7
2023-03-25 23:30:00+03:00,7,387.0,80,30,6,6
2023-03-25 23:45:00+03:00,8,359.0,80,30,6,6
2023-03-26 00:00:00+03:00,11,441.0,80,30,8,8
2023-03-26 00:15:00+03:00,5,418.0,80,30,5,5
2023-03-26 00:30:00+03:00,7,403.0,80,30,6,6
2023-03-26 00:45:00+03:00,10,424.0,80,30,8,8
2023-03-26 01:00:00+03:00,8,393.0,80,30,6,6
2023-03-26 01:15:00+03:00,14,403.0,80,30,9,9
2023-03-26 01:30:00+03:00,14,369.0,80,30,9,9
2023-03-26 01:45:00+03:00,13,377.0,80,30,8,8
2023-03-26 02:00:00+03:00,17,364.0,80,30,10,10
2023-03-26 02:15:00+03:00,21,353.0,80,30,12,12
2023-03-26 02:30:00+03:00,26,367.2692307692308,80,30,14,14
2023-03-26 02:45:00+03:00,33,399.3636363636364,80,30,19,19
2023-03-26 03:00:00+03:00,47,375.6808510638298,80,30,24,24
2023-03-26 03:15:00+03:00,40,379.325,80,30,21,21
2023-03-26 03:30:00+03:00,44,358.95454545454544,80,30,22,22
2023-03-26 03:45:00+03:00,53,373.4905660377359,80,30,27,27
2023-03-26 04:00:00+03:00,59,371.9491525423729,80,30,29,29
2023-03-26 04:15:00+03:00,68,402.9264705882353,80,30,36,36
2023-03-26 04:30:00+03:00,70,409.0,80,30,37,37
2023-03-26 04:45:00+03:00,76,390.5263157894737,80,30,39,39
2023-03-26 05:00:00+03:00,95,376.9368421052632,80,30,46,46
2023-03-26 05:15:00+03:00,120,385.875,80,30,58,58
2023-03-26 05:30:00+03:00,128,391.796875,80,30,62,62
2023-03-26 05:45:00+03:00,143,407.7132867132867,80,30,72,72
2023-03-26 06:00:00+03:00,145,408.096551724138,80,30,73,73
2023-03-26 06:15:00+03:00,161,420.8695652173913,80,30,83,83
2023-03-26 06:30:00+03:00,167,412.8922155688623,80,30,84,84
2023-03-26 06:45:00+03:00,192,417.75,80,30,97,97
2023-03-26 07:00:00+03:00,203,413.85221674876846,80,30,101,101
2023-03-26 07:15:00+03:00,227,414.0396475770925,80,30,113,113
2023-03-26 07:30:00+03:00,270,413.0814814814815,80,30,133,133
2023-03-26 07:45:00+03:00,296,421.8648648648648,80,30,148,148
2023-03-26 08:00:00+03:00,325,415.1815384615385,80,30,159,159
2023-03-26 08:15:00+03:00,360,421.2027777777778,80,30,178,178
2023-03-26 08:30:00+03:00,412,423.1140776699029,80,30,204,204
2023-03-26 08:45:00+03:00,448,439.484375,80,30,229,229
2023-03-26 09:00:00+03:00,517,445.5241779497098,80,30,267,267
2023-03-26 09:15:00+03:00,615,450.72032520325206,80,30,320,320
2023-03-26 09:30:00+03:00,694,452.3328530259366,80,30,361,361
2023-03-26 09:45:00+03:00,736,456.67119565217394,80,30,386,386
2023-03-26 10:00:00+03:00,763,455.6684141546527,80,30,399,399
2023-03-26 10:15:00+03:00,786,458.8765903307888,80,30,413,413
2023-03-26 10:30:00+03:00,795,454.1748427672956,80,30,414,414
2023-03-26 10:45:00+03:00,803,452.82565379825655,80,30,417,417
2023-03-26 11:00:00+03:00,819,450.2258852258853,80,30,422,422
2023-03-26 11:15:00+03:00,822,446.0754257907543,80,30,420,420
2023-03-26 11:30:00+03:00,806,447.6004962779156,80,30,413,413
2023-03-26 11:45:00+03:00,805,444.3689440993789,80,30,410,410
2023-03-26 12:00:00+03:00,804,452.3880597014925,80,30,417,417
2023-03-26 12:15:00+03:00,800,454.70875,80,30,417,417
2023-03-26 12:30:00+03:00,805,453.4086956521739,80,30,418,418
2023-03-26 12:45:00+03:00,803,456.1905354919053,80,30,420,420
2023-03-26 13:00:00+03:00,784,449.2244897959184,80,30,404,404
2023-03-26 13:15:00+03:00,757,448.4517833553501,80,30,389,389
2023-03-26 13:30:00+03:00,752,443.6050531914894,80,30,383,383
2023-03-26 13:45:00+03:00,741,447.1713900134953,80,30,380,380
2023-03-26 14:00:00+03:00,740,449.7040540540541,80,30,382,382
2023-03-26 14:15:00+03:00,748,452.1657754010696,80,30,388,388
2023-03-26 14:30:00+03:00,765,447.2091503267974,80,30,392,392
2023-03-26 14:45:00+03:00,768,447.25390625,80,30,394,394
